lemma,pos,neg,obj
哀痛,0.0,1.0,0.0
哀鸣,0.0,1.0,0.0
哄抢,0.0,1.0,0.0
哄然,0.0,1.0,0.0
哄着,0.0,1.0,0.0
哄闹,0.0,1.0,0.0
哄骗,0.0,1.0,0.0
哆嗦,0.0,1.0,0.0
哈欠,0.0,1.0,0.0
响亮,0.0,1.0,0.0
哑了,0.0,1.0,0.0
哑人,0.0,1.0,0.0
哑女,0.0,1.0,0.0
哑巴,0.0,1.0,0.0
哑弹,0.0,1.0,0.0
哑男孩,0.0,1.0,0.0
哑病,0.0,1.0,0.0
哑白痴,0.0,1.0,0.0
哑的,0.0,1.0,0.0
哑聋,0.0,1.0,0.0
哗然,0.0,1.0,0.0
哭,0.0,1.0,0.0
哭了,0.0,1.0,0.0
哭声,0.0,1.0,0.0
哭泣,0.0,1.0,0.0
哭泣游戏,0.0,1.0,0.0
唁电,0.0,1.0,0.0
唆使,0.0,1.0,0.0
唉唉,0.0,1.0,0.0
唐突,0.0,1.0,0.0
唐纳,0.0,1.0,0.0
唠叨,0.0,1.0,0.0
唯我独尊,0.0,1.0,0.0
唾弃,0.0,1.0,0.0
唾骂,0.0,1.0,0.0
啜泣,0.0,1.0,0.0
啼血,0.0,1.0,0.0
喀嚓,0.0,1.0,0.0
善变,0.0,1.0,0.0
善变的,0.0,1.0,0.0
善忘,0.0,1.0,0.0
喉咙痛,0.0,1.0,0.0
喊价,0.0,1.0,0.0
喊冤,0.0,1.0,0.0
喊叫,0.0,1.0,0.0
喋喋不休,0.0,1.0,0.0
喑哑,0.0,1.0,0.0
喘息,0.0,1.0,0.0
喘气,0.0,1.0,0.0
喜怒无常,0.0,1.0,0.0
喜欢,0.0,1.0,0.0
喝叱,0.0,1.0,0.0
喝醉,0.0,1.0,0.0
喝醉了,0.0,1.0,0.0
喧嚣,0.0,1.0,0.0
喧嚷,0.0,1.0,0.0
喧宾夺主,0.0,1.0,0.0
喧闹,0.0,1.0,0.0
喧闹声,0.0,1.0,0.0
喷砂,0.0,1.0,0.0
嗒嗒,0.0,1.0,0.0
嗜血,0.0,1.0,0.0
嗤之以鼻,0.0,1.0,0.0
嗲的,0.0,1.0,0.0
嘎嘎,0.0,1.0,0.0
嘘声,0.0,1.0,0.0
嘲弄,0.0,1.0,0.0
嘲弄地吹口哨,0.0,1.0,0.0
嘲弄者,0.0,1.0,0.0
嘲笑,0.0,1.0,0.0
嘲笑声,0.0,1.0,0.0
嘲讽,0.0,1.0,0.0
噘嘴,0.0,1.0,0.0
噘噘嘴,0.0,1.0,0.0
噘着,0.0,1.0,0.0
噩梦,0.0,1.0,0.0
噩梦般的,0.0,1.0,0.0
噩耗,0.0,1.0,0.0
噪音,0.0,1.0,0.0
噱头,0.0,1.0,0.0
嚎啕,0.0,1.0,0.0
嚣张,0.0,1.0,0.0
嚣张气焰,0.0,1.0,0.0
嚣张气焰打下去,0.0,1.0,0.0
囊炎,0.0,1.0,0.0
四分五裂,0.0,1.0,0.0
回击,0.0,1.0,0.0
回绝,0.0,1.0,0.0
回避,0.0,1.0,0.0
因噎废食,0.0,1.0,0.0
囤积,0.0,1.0,0.0
困,0.0,1.0,0.0
困倦,0.0,1.0,0.0
困厄,0.0,1.0,0.0
困境,0.0,1.0,0.0
困局,0.0,1.0,0.0
困惑,0.0,1.0,0.0
困惑的,0.0,1.0,0.0
困扰,0.0,1.0,0.0
困死,0.0,1.0,0.0
困窘,0.0,1.0,0.0
困苦,0.0,1.0,0.0
困难,0.0,1.0,0.0
困难重重,0.0,1.0,0.0
围攻,0.0,1.0,0.0
围歼,0.0,1.0,0.0
围观,0.0,1.0,0.0
围追,0.0,1.0,0.0
围追堵截,0.0,1.0,0.0
固执,0.0,1.0,0.0
固执地,0.0,1.0,0.0
固执己见,0.0,1.0,0.0
国耻,0.0,1.0,0.0
图谋,0.0,1.0,0.0
地牢,0.0,1.0,0.0
地狱,0.0,1.0,0.0
地狱之火,0.0,1.0,0.0
地狱般,0.0,1.0,0.0
地狱谷,0.0,1.0,0.0
坏事,0.0,1.0,0.0
坏人,0.0,1.0,0.0
坏处,0.0,1.0,0.0
坏帐,0.0,1.0,0.0
坏年,0.0,1.0,0.0
坏水,0.0,1.0,0.0
坏点,0.0,1.0,0.0
坏脾气,0.0,1.0,0.0
坏蛋,0.0,1.0,0.0
坏话,0.0,1.0,0.0
坐立,0.0,1.0,0.0
坐立不安,0.0,1.0,0.0
坑害,0.0,1.0,0.0
坟地,0.0,1.0,0.0
坟墓,0.0,1.0,0.0
坟山,0.0,1.0,0.0
坠落,0.0,1.0,0.0
坦白,0.0,1.0,0.0
垂头,0.0,1.0,0.0
垂头丧气,0.0,1.0,0.0
垂死,0.0,1.0,0.0
垂涎,0.0,1.0,0.0
垃圾,0.0,1.0,0.0
垃圾场,0.0,1.0,0.0
垃圾坑,0.0,1.0,0.0
垃圾堆,0.0,1.0,0.0
垃圾山,0.0,1.0,0.0
垃圾带,0.0,1.0,0.0
垃圾桶,0.0,1.0,0.0
垃圾点,0.0,1.0,0.0
垃圾站,0.0,1.0,0.0
垃圾箱,0.0,1.0,0.0
垃圾袋,0.0,1.0,0.0
垃圾车,0.0,1.0,0.0
垮台,0.0,1.0,0.0
埋怨,0.0,1.0,0.0
堕胎,0.0,1.0,0.0
堕落,0.0,1.0,0.0
塞得满满的,0.0,1.0,0.0
填鸭式,0.0,1.0,0.0
填鸭式的饲料,0.0,1.0,0.0
墓碑,0.0,1.0,0.0
墓穴,0.0,1.0,0.0
增长,0.0,1.0,0.0
壁球,0.0,1.0,0.0
士气低落,0.0,1.0,0.0
声势,0.0,1.0,0.0
声名,0.0,1.0,0.0
声名狼藉,0.0,1.0,0.0
声讨,0.0,1.0,0.0
处于劣势,0.0,1.0,0.0
处以,0.0,1.0,0.0
处境,0.0,1.0,0.0
处理不当,0.0,1.0,0.0
处罚,0.0,1.0,0.0
处置,0.0,1.0,0.0
复仇,0.0,1.0,0.0
复杂的,0.0,1.0,0.0
外伤,0.0,1.0,0.0
外伤性,0.0,1.0,0.0
外表,0.0,1.0,0.0
外邦人,0.0,1.0,0.0
外邪,0.0,1.0,0.0
夙世冤家,0.0,1.0,0.0
多余,0.0,1.0,0.0
多余的,0.0,1.0,0.0
多变,0.0,1.0,0.0
多嘴,0.0,1.0,0.0
多嘴的人,0.0,1.0,0.0
多报,0.0,1.0,0.0
多极化,0.0,1.0,0.0
多灾多难,0.0,1.0,0.0
多疑,0.0,1.0,0.0
多病,0.0,1.0,0.0
多管闲事,0.0,1.0,0.0
大不敬,0.0,1.0,0.0
大事化小,0.0,1.0,0.0
大刀阔斧,0.0,1.0,0.0
大势已去,0.0,1.0,0.0
大发雷霆,0.0,1.0,0.0
大吃一惊,0.0,1.0,0.0
大声疾呼,0.0,1.0,0.0
大失所望,0.0,1.0,0.0
大屠杀,0.0,1.0,0.0
大怒,0.0,1.0,0.0
大惊小怪,0.0,1.0,0.0
大惑不解,0.0,1.0,0.0
大手大脚,0.0,1.0,0.0
大摇大摆,0.0,1.0,0.0
大笑,0.0,1.0,0.0
大胆,0.0,1.0,0.0
大胆的,0.0,1.0,0.0
大话,0.0,1.0,0.0
大错,0.0,1.0,0.0
大错特错,0.0,1.0,0.0
大难,0.0,1.0,0.0
大难临头,0.0,1.0,0.0
大骂,0.0,1.0,0.0
天价,0.0,1.0,0.0
天威,0.0,1.0,0.0
天灾,0.0,1.0,0.0
天真,0.0,1.0,0.0
天真地,0.0,1.0,0.0
天真的,0.0,1.0,0.0
天马行空,0.0,1.0,0.0
太可怕了,0.0,1.0,0.0
太大意了,0.0,1.0,0.0
太愚蠢了,0.0,1.0,0.0
失业,0.0,1.0,0.0
失之偏颇,0.0,1.0,0.0
失修,0.0,1.0,0.0
失分,0.0,1.0,0.0
失去,0.0,1.0,0.0
失去理性,0.0,1.0,0.0
失和,0.0,1.0,0.0
失地,0.0,1.0,0.0
失实,0.0,1.0,0.0
失实陈述,0.0,1.0,0.0
失宠,0.0,1.0,0.0
失宠的,0.0,1.0,0.0
失态,0.0,1.0,0.0
失恋,0.0,1.0,0.0
失意,0.0,1.0,0.0
失控,0.0,1.0,0.0
失措,0.0,1.0,0.0
失效,0.0,1.0,0.0
失时,0.0,1.0,0.0
失望,0.0,1.0,0.0
失望的,0.0,1.0,0.0
失真,0.0,1.0,0.0
失礼,0.0,1.0,0.0
失策,0.0,1.0,0.0
失落,0.0,1.0,0.0
失血,0.0,1.0,0.0
失衡,0.0,1.0,0.0
失言,0.0,1.0,0.0
失误,0.0,1.0,0.0
失调,0.0,1.0,0.0
失败,0.0,1.0,0.0
失败者,0.0,1.0,0.0
失迷,0.0,1.0,0.0
失配,0.0,1.0,0.0
头昏,0.0,1.0,0.0
头晕,0.0,1.0,0.0
头晕目眩,0.0,1.0,0.0
头晕眼花,0.0,1.0,0.0
头疼,0.0,1.0,0.0
头痛,0.0,1.0,0.0
头破血流,0.0,1.0,0.0
头脑发热,0.0,1.0,0.0
夷为,0.0,1.0,0.0
夸大,0.0,1.0,0.0
夸大了,0.0,1.0,0.0
夸大其,0.0,1.0,0.0
夸大其词,0.0,1.0,0.0
夸夸,0.0,1.0,0.0
夸夸其谈,0.0,1.0,0.0
夸张,0.0,1.0,0.0
夸耀,0.0,1.0,0.0
夺取,0.0,1.0,0.0
夺走,0.0,1.0,0.0
奄奄一息,0.0,1.0,0.0
奇形怪状,0.0,1.0,0.0
奇怪,0.0,1.0,0.0
奇怪地,0.0,1.0,0.0
奇怪的,0.0,1.0,0.0
奇怪的是,0.0,1.0,0.0
奇慢,0.0,1.0,0.0
奇效,0.0,1.0,0.0
奇特,0.0,1.0,0.0
奇痒,0.0,1.0,0.0
奇耻大辱,0.0,1.0,0.0
奇装异服,0.0,1.0,0.0
奇谈,0.0,1.0,0.0
奇谈怪论,0.0,1.0,0.0
奉承,0.0,1.0,0.0
奚落,0.0,1.0,0.0
奢侈,0.0,1.0,0.0
奢侈地,0.0,1.0,0.0
奢侈浪费,0.0,1.0,0.0
奢华,0.0,1.0,0.0
奢望,0.0,1.0,0.0
奢求,0.0,1.0,0.0
奥术,0.0,1.0,0.0
奴仆,0.0,1.0,0.0
奴役,0.0,1.0,0.0
奴才,0.0,1.0,0.0
奴才性,0.0,1.0,0.0
奴隶,0.0,1.0,0.0
奴隶主,0.0,1.0,0.0
奴隶性,0.0,1.0,0.0
奴隶社会,0.0,1.0,0.0
奴颜婢膝,0.0,1.0,0.0
奸党,0.0,1.0,0.0
奸商,0.0,1.0,0.0
奸恶,0.0,1.0,0.0
奸污,0.0,1.0,0.0
奸笑,0.0,1.0,0.0
奸臣,0.0,1.0,0.0
奸诈,0.0,1.0,0.0
好事,0.0,1.0,0.0
好事者,0.0,1.0,0.0
好坏,0.0,1.0,0.0
好大喜功,0.0,1.0,0.0
好战,0.0,1.0,0.0
好战性,0.0,1.0,0.0
好战的,0.0,1.0,0.0
好斗,0.0,1.0,0.0
好斗的,0.0,1.0,0.0
好斗的性格,0.0,1.0,0.0
好玩,0.0,1.0,0.0
好色,0.0,1.0,0.0
好逸恶劳,0.0,1.0,0.0
如意,0.0,1.0,0.0
如愿,0.0,1.0,0.0
如痴如醉,0.0,1.0,0.0
妄加,0.0,1.0,0.0
妄动,0.0,1.0,0.0
妄图,0.0,1.0,0.0
妄念,0.0,1.0,0.0
妄想,0.0,1.0,0.0
妄想症,0.0,1.0,0.0
妄想痴呆,0.0,1.0,0.0
妄求,0.0,1.0,0.0
妄称,0.0,1.0,0.0
妄自菲薄,0.0,1.0,0.0
妒忌,0.0,1.0,0.0
妒忌心,0.0,1.0,0.0
妒火中烧,0.0,1.0,0.0
妒者,0.0,1.0,0.0
妖书,0.0,1.0,0.0
妖孽,0.0,1.0,0.0
妖怪,0.0,1.0,0.0
妖法,0.0,1.0,0.0
妖魔,0.0,1.0,0.0
妖魔化,0.0,1.0,0.0
妥协,0.0,1.0,0.0
妨害,0.0,1.0,0.0
妨碍,0.0,1.0,0.0
始作俑者,0.0,1.0,0.0
委屈,0.0,1.0,0.0
姗姗来迟,0.0,1.0,0.0
姿态,0.0,1.0,0.0
威严,0.0,1.0,0.0
威力,0.0,1.0,0.0
威吓,0.0,1.0,0.0
威吓性,0.0,1.0,0.0
威胁,0.0,1.0,0.0
威胁要,0.0,1.0,0.0
威胁论,0.0,1.0,0.0
威逼,0.0,1.0,0.0
娇宠,0.0,1.0,0.0
娇生惯养,0.0,1.0,0.0
婊子,0.0,1.0,0.0
媒介,0.0,1.0,0.0
媚眼,0.0,1.0,0.0
嫉妒,0.0,1.0,0.0
嫉恨,0.0,1.0,0.0
孤傲,0.0,1.0,0.0
孤僻,0.0,1.0,0.0
孤军,0.0,1.0,0.0
孤单,0.0,1.0,0.0
孤单单,0.0,1.0,0.0
孤寂,0.0,1.0,0.0
孤对,0.0,1.0,0.0
孤掌,0.0,1.0,0.0
孤星,0.0,1.0,0.0
孤注一掷,0.0,1.0,0.0
孤独,0.0,1.0,0.0
孤独感,0.0,1.0,0.0
孤立,0.0,1.0,0.0
孤立无援,0.0,1.0,0.0
孤老,0.0,1.0,0.0
孤老太太,0.0,1.0,0.0
孤胆,0.0,1.0,0.0
孤隐,0.0,1.0,0.0
孤零零,0.0,1.0,0.0
孤鬼,0.0,1.0,0.0
孤鹜,0.0,1.0,0.0
学究,0.0,1.0,0.0
孩子气,0.0,1.0,0.0
守财奴,0.0,1.0,0.0
安装,0.0,1.0,0.0
官商,0.0,1.0,0.0
定型,0.0,1.0,0.0
定罪,0.0,1.0,0.0
实在太差,0.0,1.0,0.0
宠坏,0.0,1.0,0.0
宣传,0.0,1.0,0.0
宣传战,0.0,1.0,0.0
宣泄,0.0,1.0,0.0
宣誓,0.0,1.0,0.0
害处,0.0,1.0,0.0
害怕,0.0,1.0,0.0
害我,0.0,1.0,0.0
害羞,0.0,1.0,0.0
害虫,0.0,1.0,0.0
容错,0.0,1.0,0.0
宽恕,0.0,1.0,0.0
宿命,0.0,1.0,0.0
宿命论,0.0,1.0,0.0
寂寞,0.0,1.0,0.0
寄生,0.0,1.0,0.0
寄生虫,0.0,1.0,0.0
密谋,0.0,1.0,0.0
富有,0.0,1.0,0.0
寒冬,0.0,1.0,0.0
寒碜,0.0,1.0,0.0
寒酸,0.0,1.0,0.0
寒风,0.0,1.0,0.0
寝食不安,0.0,1.0,0.0
寡言,0.0,1.0,0.0
对不起,0.0,1.0,0.0
对人体有害,0.0,1.0,0.0
对冲,0.0,1.0,0.0
对峙,0.0,1.0,0.0
对手,0.0,1.0,0.0
对抗,0.0,1.0,0.0
对抗性,0.0,1.0,0.0
对抗性的,0.0,1.0,0.0
对立,0.0,1.0,0.0
对立的,0.0,1.0,0.0
寻求殉难的,0.0,1.0,0.0
寿衣,0.0,1.0,0.0
小丑,0.0,1.0,0.0
小争吵,0.0,1.0,0.0
小事,0.0,1.0,0.0
小人,0.0,1.0,0.0
小人物,0.0,1.0,0.0
小偷,0.0,1.0,0.0
小偷小摸,0.0,1.0,0.0
小动作,0.0,1.0,0.0
小心眼,0.0,1.0,0.0
小心翼翼,0.0,1.0,0.0
小民,0.0,1.0,0.0
小看,0.0,1.0,0.0
小罪,0.0,1.0,0.0
小贪,0.0,1.0,0.0
小资产阶级,0.0,1.0,0.0
小错,0.0,1.0,0.0
小题大作,0.0,1.0,0.0
小题大做,0.0,1.0,0.0
小额,0.0,1.0,0.0
小龙,0.0,1.0,0.0
少得可怜,0.0,1.0,0.0
尔虞我诈,0.0,1.0,0.0
尖刻,0.0,1.0,0.0
尖刻的,0.0,1.0,0.0
尖叫,0.0,1.0,0.0
尖叫声,0.0,1.0,0.0
尖声,0.0,1.0,0.0
尖锐,0.0,1.0,0.0
就会发牢骚,0.0,1.0,0.0
就范,0.0,1.0,0.0
尴尬,0.0,1.0,0.0
局促不安,0.0,1.0,0.0
局外人,0.0,1.0,0.0
居心不良,0.0,1.0,0.0
居然,0.0,1.0,0.0
居高不下,0.0,1.0,0.0
居高临下,0.0,1.0,0.0
屈从,0.0,1.0,0.0
屈尊,0.0,1.0,0.0
屈尊俯就,0.0,1.0,0.0
屈就,0.0,1.0,0.0
屈服,0.0,1.0,0.0
屈辱,0.0,1.0,0.0
屏蔽,0.0,1.0,0.0
屠宰,0.0,1.0,0.0
屠宰场,0.0,1.0,0.0
屠杀,0.0,1.0,0.0
屠杀场,0.0,1.0,0.0
屡教,0.0,1.0,0.0
屡教不改,0.0,1.0,0.0
屡禁不止,0.0,1.0,0.0
岂有此理,0.0,1.0,0.0
岌岌可危,0.0,1.0,0.0
岔开,0.0,1.0,0.0
崩溃,0.0,1.0,0.0
嶙峋,0.0,1.0,0.0
左右为难,0.0,1.0,0.0
巧舌如簧,0.0,1.0,0.0
巧言令色,0.0,1.0,0.0
巨变,0.0,1.0,0.0
巨灾,0.0,1.0,0.0
巨资,0.0,1.0,0.0
差劲,0.0,1.0,0.0
差得多,0.0,1.0,0.0
差距,0.0,1.0,0.0
差远,0.0,1.0,0.0
差错,0.0,1.0,0.0
帝国主义,0.0,1.0,0.0
帝国主义者,0.0,1.0,0.0
帮倒忙,0.0,1.0,0.0
幌子,0.0,1.0,0.0
干扰,0.0,1.0,0.0
干扰声,0.0,1.0,0.0
干扰弹,0.0,1.0,0.0
干涸,0.0,1.0,0.0
干渴,0.0,1.0,0.0
干燥,0.0,1.0,0.0
干瞪眼,0.0,1.0,0.0
干笑,0.0,1.0,0.0
干预,0.0,1.0,0.0
平凡,0.0,1.0,0.0
平出,0.0,1.0,0.0
平均,0.0,1.0,0.0
平平,0.0,1.0,0.0
平庸,0.0,1.0,0.0
平板,0.0,1.0,0.0
平淡,0.0,1.0,0.0
平淡无奇,0.0,1.0,0.0
年老力衰,0.0,1.0,0.0
并令人作呕,0.0,1.0,0.0
幸灾乐祸,0.0,1.0,0.0
幻听,0.0,1.0,0.0
幻影,0.0,1.0,0.0
幻灭,0.0,1.0,0.0
幻觉,0.0,1.0,0.0
幻象,0.0,1.0,0.0
幼稚,0.0,1.0,0.0
幼稚型,0.0,1.0,0.0
幼稚症,0.0,1.0,0.0
幽暗,0.0,1.0,0.0
幽灵,0.0,1.0,0.0
应力,0.0,1.0,0.0
应受,0.0,1.0,0.0
应受到谴责,0.0,1.0,0.0
应受惩处,0.0,1.0,0.0
应受谴责,0.0,1.0,0.0
应受谴责的,0.0,1.0,0.0
应激反应,0.0,1.0,0.0
应激性,0.0,1.0,0.0
应该受到谴责,0.0,1.0,0.0
废品率,0.0,1.0,0.0
废园,0.0,1.0,0.0
废墟,0.0,1.0,0.0
废弃,0.0,1.0,0.0
废标,0.0,1.0,0.0
废止,0.0,1.0,0.0
废票,0.0,1.0,0.0
废纸,0.0,1.0,0.0
废话,0.0,1.0,0.0
庶民,0.0,1.0,0.0
庸人,0.0,1.0,0.0
庸俗,0.0,1.0,0.0
庸医,0.0,1.0,0.0
廉价,0.0,1.0,0.0
廉价香烟,0.0,1.0,0.0
延缓,0.0,1.0,0.0
延迟,0.0,1.0,0.0
开小差,0.0,1.0,0.0
异乎寻常,0.0,1.0,0.0
异化,0.0,1.0,0.0
异味,0.0,1.0,0.0
异常,0.0,1.0,0.0
异想天开,0.0,1.0,0.0
异教徒,0.0,1.0,0.0
异样,0.0,1.0,0.0
异端,0.0,1.0,0.0
异端者,0.0,1.0,0.0
异端邪说,0.0,1.0,0.0
异议,0.0,1.0,0.0
弃儿,0.0,1.0,0.0
弃婴,0.0,1.0,0.0
弃犬,0.0,1.0,0.0
弃用,0.0,1.0,0.0
弃绝,0.0,1.0,0.0
弄脏,0.0,1.0,0.0
弄虚作假,0.0,1.0,0.0
弄错,0.0,1.0,0.0
弊病,0.0,1.0,0.0
引以为戒,0.0,1.0,0.0
引发,0.0,1.0,0.0
引爆,0.0,1.0,0.0
引诱,0.0,1.0,0.0
引起,0.0,1.0,0.0
张冠李戴,0.0,1.0,0.0
张狂,0.0,1.0,0.0
弥天大谎,0.0,1.0,0.0
弥留之际,0.0,1.0,0.0
弧零零,0.0,1.0,0.0
弯曲,0.0,1.0,0.0
弯路,0.0,1.0,0.0
弱势,0.0,1.0,0.0
弱势群体,0.0,1.0,0.0
弱化,0.0,1.0,0.0
弱小,0.0,1.0,0.0
弱旅,0.0,1.0,0.0
弱智,0.0,1.0,0.0
弱点,0.0,1.0,0.0
弱视,0.0,1.0,0.0
弹劾,0.0,1.0,0.0
强人所难,0.0,1.0,0.0
强光,0.0,1.0,0.0
强制,0.0,1.0,0.0
强制力,0.0,1.0,0.0
强制性,0.0,1.0,0.0
强力,0.0,1.0,0.0
强加,0.0,1.0,0.0
强占,0.0,1.0,0.0
强敌,0.0,1.0,0.0
强权,0.0,1.0,0.0
强横,0.0,1.0,0.0
强求,0.0,1.0,0.0
强烈,0.0,1.0,0.0
强烈抗议,0.0,1.0,0.0
强硬,0.0,1.0,0.0
强硬派,0.0,1.0,0.0
强硬的立场,0.0,1.0,0.0
强行,0.0,1.0,0.0
强迫,0.0,1.0,0.0
强迫人,0.0,1.0,0.0
强迫性,0.0,1.0,0.0
强迫症,0.0,1.0,0.0
强风,0.0,1.0,0.0
归咎,0.0,1.0,0.0
归咎于,0.0,1.0,0.0
当务之急,0.0,1.0,0.0
当头棒喝,0.0,1.0,0.0
形迹,0.0,1.0,0.0
形迹可疑,0.0,1.0,0.0
影射,0.0,1.0,0.0
征收,0.0,1.0,0.0
征服,0.0,1.0,0.0
徇私舞弊,0.0,1.0,0.0
很可惜,0.0,1.0,0.0
很少,0.0,1.0,0.0
很差,0.0,1.0,0.0
很遗憾,0.0,1.0,0.0
很难,0.0,1.0,0.0
很难说,0.0,1.0,0.0
徒劳,0.0,1.0,0.0
徒劳无功,0.0,1.0,0.0
徒劳无益,0.0,1.0,0.0
徒劳的,0.0,1.0,0.0
徒然,0.0,1.0,0.0
得寸进尺,0.0,1.0,0.0
得意,0.0,1.0,0.0
得罪,0.0,1.0,0.0
得罪人,0.0,1.0,0.0
微不足道,0.0,1.0,0.0
微不足道的,0.0,1.0,0.0
微弱,0.0,1.0,0.0
微薄,0.0,1.0,0.0
微薄的,0.0,1.0,0.0
心不在焉,0.0,1.0,0.0
心乱如麻,0.0,1.0,0.0
心寒,0.0,1.0,0.0
心怀不满,0.0,1.0,0.0
心急,0.0,1.0,0.0
心急如焚,0.0,1.0,0.0
心急火燎,0.0,1.0,0.0
心惊,0.0,1.0,0.0
心术,0.0,1.0,0.0
心机,0.0,1.0,0.0
心灰意冷,0.0,1.0,0.0
心烦,0.0,1.0,0.0
心烦意乱,0.0,1.0,0.0
心焦,0.0,1.0,0.0
心疼,0.0,1.0,0.0
心痛,0.0,1.0,0.0
心碎,0.0,1.0,0.0
心神不安,0.0,1.0,0.0
心绪不宁,0.0,1.0,0.0
心胸狭窄,0.0,1.0,0.0
心虚,0.0,1.0,0.0
心血来潮,0.0,1.0,0.0
心计,0.0,1.0,0.0
必死,0.0,1.0,0.0
必然,0.0,1.0,0.0
必然地,0.0,1.0,0.0
忌妒,0.0,1.0,0.0
忌讳,0.0,1.0,0.0
忏悔,0.0,1.0,0.0
忏悔书,0.0,1.0,0.0
忏悔室,0.0,1.0,0.0
忐忑,0.0,1.0,0.0
忐忑不安,0.0,1.0,0.0
忘却,0.0,1.0,0.0
忘恩,0.0,1.0,0.0
忘恩负义,0.0,1.0,0.0
忘掉,0.0,1.0,0.0
忘记,0.0,1.0,0.0
忙乱,0.0,1.0,0.0
忙碌,0.0,1.0,0.0
忧伤,0.0,1.0,0.0
忧心,0.0,1.0,0.0
忧心忡忡,0.0,1.0,0.0
忧患,0.0,1.0,0.0
忧愁,0.0,1.0,0.0
忧虑,0.0,1.0,0.0
忧郁,0.0,1.0,0.0
忧郁型,0.0,1.0,0.0
快疯了,0.0,1.0,0.0
忽略,0.0,1.0,0.0
忽略不计,0.0,1.0,0.0
忽视,0.0,1.0,0.0
忿忿,0.0,1.0,0.0
忿怒,0.0,1.0,0.0
怀恨,0.0,1.0,0.0
怀恨在心,0.0,1.0,0.0
怀恨在心者,0.0,1.0,0.0
怀恨地,0.0,1.0,0.0
怀疑,0.0,1.0,0.0
怀疑主义,0.0,1.0,0.0
怀疑地,0.0,1.0,0.0
怀疑心,0.0,1.0,0.0
怀疑的,0.0,1.0,0.0
怀疑论,0.0,1.0,0.0
态度强硬,0.0,1.0,0.0
态度恶劣,0.0,1.0,0.0
态度恶劣性,0.0,1.0,0.0
怏怏,0.0,1.0,0.0
怏怏不乐,0.0,1.0,0.0
怒,0.0,1.0,0.0
怒不可遏,0.0,1.0,0.0
怒容,0.0,1.0,0.0
怒斥,0.0,1.0,0.0
怒气,0.0,1.0,0.0
怒气冲冲,0.0,1.0,0.0
怒涛,0.0,1.0,0.0
怒火,0.0,1.0,0.0
怒火中烧,0.0,1.0,0.0
怒目,0.0,1.0,0.0
怒视,0.0,1.0,0.0
怕,0.0,1.0,0.0
怕麻烦,0.0,1.0,0.0
怜悯,0.0,1.0,0.0
思念,0.0,1.0,0.0
怠慢,0.0,1.0,0.0
急不可耐,0.0,1.0,0.0
急了,0.0,1.0,0.0
急于,0.0,1.0,0.0
急人,0.0,1.0,0.0
急促,0.0,1.0,0.0
急儆,0.0,1.0,0.0
急切,0.0,1.0,0.0
急切的,0.0,1.0,0.0
急剧,0.0,1.0,0.0
急剧下降,0.0,1.0,0.0
急救室,0.0,1.0,0.0
急有,0.0,1.0,0.0
急火,0.0,1.0,0.0
急眉,0.0,1.0,0.0
急眼,0.0,1.0,0.0
急躁,0.0,1.0,0.0
急转直下,0.0,1.0,0.0
急迫,0.0,1.0,0.0
急速,0.0,1.0,0.0
急需,0.0,1.0,0.0
性急,0.0,1.0,0.0
性急地,0.0,1.0,0.0
性急的,0.0,1.0,0.0
性急的人,0.0,1.0,0.0
性情,0.0,1.0,0.0
性情急躁,0.0,1.0,0.0
性虐待,0.0,1.0,0.0
性质,0.0,1.0,0.0
性骚扰,0.0,1.0,0.0
怨不,0.0,1.0,0.0
怨人,0.0,1.0,0.0
怨他,0.0,1.0,0.0
怨声载道,0.0,1.0,0.0
怨天尤人,0.0,1.0,0.0
怨她,0.0,1.0,0.0
怨恨,0.0,1.0,0.0
怨我,0.0,1.0,0.0
怨报,0.0,1.0,0.0
怨气,0.0,1.0,0.0
怨灵,0.0,1.0,0.0
怨男,0.0,1.0,0.0
怨说,0.0,1.0,0.0
怨这,0.0,1.0,0.0
怪事,0.0,1.0,0.0
怪人,0.0,1.0,0.0
怪人的,0.0,1.0,0.0
怪兽,0.0,1.0,0.0
怪异,0.0,1.0,0.0
怪异的,0.0,1.0,0.0
怪物,0.0,1.0,0.0
怪罪,0.0,1.0,0.0
怪胎,0.0,1.0,0.0
怪诞,0.0,1.0,0.0
怪诞的,0.0,1.0,0.0
怪调,0.0,1.0,0.0
怯场,0.0,1.0,0.0
怯懦,0.0,1.0,0.0
怯步,0.0,1.0,0.0
怯生生,0.0,1.0,0.0
恃强凌弱,0.0,1.0,0.0
恍惚,0.0,1.0,0.0
恍神,0.0,1.0,0.0
恐吓,0.0,1.0,0.0
恐吓信,0.0,1.0,0.0
恐怕,0.0,1.0,0.0
恐怖,0.0,1.0,0.0
恐怖主义,0.0,1.0,0.0
恐怖基因,0.0,1.0,0.0
恐怖活动,0.0,1.0,0.0
恐怖片,0.0,1.0,0.0
恐怖症,0.0,1.0,0.0
恐怖的,0.0,1.0,0.0
恐怖的基因,0.0,1.0,0.0
恐惧,0.0,1.0,0.0
恐惧心理,0.0,1.0,0.0
恐惧感,0.0,1.0,0.0
恐惧症,0.0,1.0,0.0
恐慌,0.0,1.0,0.0
恐慌的,0.0,1.0,0.0
恙恙,0.0,1.0,0.0
恣意,0.0,1.0,0.0
恨,0.0,1.0,0.0
